combo_label,odd1,odd2,combo_odds,legs_summary,,Combination: Match Result (odd1) - 2nd Half Corners (odd2)
2-Over 6.5,3.45,3.05,9.5,Match Result: Grenoble Foot 38 @ 3.4500  |  2nd Half Corners: Over 6.5 @ 3.0500,,
2-Over 7.5,3.45,4.75,14.5,Match Result: Grenoble Foot 38 @ 3.4500  |  2nd Half Corners: Over 7.5 @ 4.7500,,
1-Over 3.5,3.7,1.31,4.8,Match Result: Amiens SC @ 3.7000  |  2nd Half Corners: Over 3.5 @ 1.3100,,
1-Under 3.5,3.7,3.25,11.25,Match Result: Amiens SC @ 3.7000  |  2nd Half Corners: Under 3.5 @ 3.2500,,
1-Over 4.5,3.7,1.7,6.1,Match Result: Amiens SC @ 3.7000  |  2nd Half Corners: Over 4.5 @ 1.7000,,
1-Over 5.5,3.7,2.4,8.5,Match Result: Amiens SC @ 3.7000  |  2nd Half Corners: Over 5.5 @ 2.4000,,
1-Under 4.5,3.7,2.07,7.5,Match Result: Amiens SC @ 3.7000  |  2nd Half Corners: Under 4.5 @ 2.0700,,
1-Over 6.5,3.7,3.65,12.5,Match Result: Amiens SC @ 3.7000  |  2nd Half Corners: Over 6.5 @ 3.6500,,
1-Under 5.5,3.7,1.53,5.7,Match Result: Amiens SC @ 3.7000  |  2nd Half Corners: Under 5.5 @ 1.5300,,
1-Over 7.5,3.7,5.7,18.5,Match Result: Amiens SC @ 3.7000  |  2nd Half Corners: Over 7.5 @ 5.7000,,
1-Under 6.5,3.7,1.26,4.6,Match Result: Amiens SC @ 3.7000  |  2nd Half Corners: Under 6.5 @ 1.2600,,
1-Under 7.5,3.7,1.12,4.15,Match Result: Amiens SC @ 3.7000  |  2nd Half Corners: Under 7.5 @ 1.1200,,
X-Over 3.5,3.35,1.31,4.4,Match Result: Draw @ 3.3500  |  2nd Half Corners: Over 3.5 @ 1.3100,,
X-Under 3.5,3.35,3.25,10.75,Match Result: Draw @ 3.3500  |  2nd Half Corners: Under 3.5 @ 3.2500,,
X-Over 5.5,3.35,2.4,7.8,Match Result: Draw @ 3.3500  |  2nd Half Corners: Over 5.5 @ 2.4000,,
X-Over 6.5,3.35,3.65,11.5,Match Result: Draw @ 3.3500  |  2nd Half Corners: Over 6.5 @ 3.6500,,
X-Under 4.5,3.35,2.07,7,Match Result: Draw @ 3.3500  |  2nd Half Corners: Under 4.5 @ 2.0700,,
X-Under 5.5,3.35,1.53,5.2,Match Result: Draw @ 3.3500  |  2nd Half Corners: Under 5.5 @ 1.5300,,
X-Over 7.5,3.35,5.7,17,Match Result: Draw @ 3.3500  |  2nd Half Corners: Over 7.5 @ 5.7000,,
X-Under 6.5,3.35,1.26,4.3,Match Result: Draw @ 3.3500  |  2nd Half Corners: Under 6.5 @ 1.2600,,
X-Under 7.5,3.35,1.12,3.85,Match Result: Draw @ 3.3500  |  2nd Half Corners: Under 7.5 @ 1.1200,,
2-Over 3.5,2.07,1.31,2.72,Match Result: Le Mans UC 72 @ 2.0700  |  2nd Half Corners: Over 3.5 @ 1.3100,,
2-Over 4.5,2.07,1.7,3.55,Match Result: Le Mans UC 72 @ 2.0700  |  2nd Half Corners: Over 4.5 @ 1.7000,,
2-Under 3.5,2.07,3.25,6.6,Match Result: Le Mans UC 72 @ 2.0700  |  2nd Half Corners: Under 3.5 @ 3.2500,,
2-Over 5.5,2.07,2.4,5,Match Result: Le Mans UC 72 @ 2.0700  |  2nd Half Corners: Over 5.5 @ 2.4000,,
2-Under 4.5,2.07,2.07,4.25,Match Result: Le Mans UC 72 @ 2.0700  |  2nd Half Corners: Under 4.5 @ 2.0700,,
2-Under 5.5,2.07,1.53,3.15,Match Result: Le Mans UC 72 @ 2.0700  |  2nd Half Corners: Under 5.5 @ 1.5300,,
2-Over 6.5,2.07,3.65,7.4,Match Result: Le Mans UC 72 @ 2.0700  |  2nd Half Corners: Over 6.5 @ 3.6500,,
2-Under 6.5,2.07,1.26,2.62,Match Result: Le Mans UC 72 @ 2.0700  |  2nd Half Corners: Under 6.5 @ 1.2600,,
2-Under 7.5,2.07,1.12,2.35,Match Result: Le Mans UC 72 @ 2.0700  |  2nd Half Corners: Under 7.5 @ 1.1200,,
1-Over 1.5,1.37,1.03,1.39,Match Result: Stade Rennais FC @ 1.3700  |  2nd Half Corners: Over 1.5 @ 1.0300,,
1-Under 7.5,1.37,1.12,1.52,Match Result: Stade Rennais FC @ 1.3700  |  2nd Half Corners: Under 7.5 @ 1.1200,,
1-Under 8.5,1.37,1.05,1.42,Match Result: Stade Rennais FC @ 1.3700  |  2nd Half Corners: Under 8.5 @ 1.0500,,
2-Under 1.5,8.25,10.25,80,Match Result: FC Metz @ 8.2500  |  2nd Half Corners: Under 1.5 @ 10.2500,,
1-Over 2.5,2.5,1.08,2.55,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Over 2.5 @ 1.0800,,
1-Over 3.5,2.5,1.22,2.92,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Over 3.5 @ 1.2200,,
1-Over 4.5,2.5,1.5,3.6,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Over 4.5 @ 1.5000,,
1-Over 6.5,2.5,2.92,6.9,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Over 6.5 @ 2.9200,,
1-Over 7.5,2.5,4.45,10.25,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Over 7.5 @ 4.4500,,
1-Over 8.5,2.5,6.8,16,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Over 8.5 @ 6.8000,,
1-Over 9.5,2.5,9.75,22,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Over 9.5 @ 9.7500,,
1-Under 1.5,2.5,11.25,26,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Under 1.5 @ 11.2500,,
1-Under 2.5,2.5,6.9,15.5,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Under 2.5 @ 6.9000,,
1-Under 3.5,2.5,4,8.5,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Under 3.5 @ 4.0000,,
1-Under 4.5,2.5,2.47,5.6,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Under 4.5 @ 2.4700,,
1-Under 5.5,2.5,1.75,4.05,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Under 5.5 @ 1.7500,,
1-Under 6.5,2.5,1.38,3.2,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Under 6.5 @ 1.3800,,
1-Under 7.5,2.5,1.18,2.77,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Under 7.5 @ 1.1800,,
1-Under 8.5,2.5,1.08,2.52,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Under 8.5 @ 1.0800,,
1-Under 9.5,2.5,1.03,2.5,Match Result: FC Volendam @ 2.5000  |  2nd Half Corners: Under 9.5 @ 1.0300,,
2-Over 1.5,2.75,1.02,2.75,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Over 1.5 @ 1.0200,,
2-Under 1.5,2.75,11.25,29,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Under 1.5 @ 11.2500,,
X-Over 2.5,3.5,1.08,3.75,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 2.5 @ 1.0800,,
X-Over 3.5,3.5,1.22,4.3,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 3.5 @ 1.2200,,
X-Over 4.5,3.5,1.5,5.3,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 4.5 @ 1.5000,,
X-Over 5.5,3.5,2,7.2,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 5.5 @ 2.0000,,
X-Over 7.5,3.5,4.45,15,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 7.5 @ 4.4500,,
X-Over 8.5,3.5,6.8,24,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 8.5 @ 6.8000,,
X-Over 9.5,3.5,9.75,37,Match Result: Draw @ 3.5000  |  2nd Half Corners: Over 9.5 @ 9.7500,,
X-Under 1.5,3.5,11.25,40,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 1.5 @ 11.2500,,
X-Under 2.5,3.5,6.9,23,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 2.5 @ 6.9000,,
X-Under 3.5,3.5,4,13,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 3.5 @ 4.0000,,
X-Under 4.5,3.5,2.47,8,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 4.5 @ 2.4700,,
X-Under 5.5,3.5,1.75,5.9,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 5.5 @ 1.7500,,
X-Under 6.5,3.5,1.38,4.75,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 6.5 @ 1.3800,,
X-Under 7.5,3.5,1.18,4.1,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 7.5 @ 1.1800,,
X-Under 8.5,3.5,1.08,3.7,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 8.5 @ 1.0800,,
X-Under 9.5,3.5,1.03,3.55,Match Result: Draw @ 3.5000  |  2nd Half Corners: Under 9.5 @ 1.0300,,
2-Over 2.5,2.75,1.08,2.82,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Over 2.5 @ 1.0800,,
2-Over 3.5,2.75,1.22,3.15,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Over 3.5 @ 1.2200,,
2-Over 4.5,2.75,1.5,3.85,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Over 4.5 @ 1.5000,,
2-Over 5.5,2.75,2,5.1,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Over 5.5 @ 2.0000,,
2-Over 6.5,2.75,2.92,7.1,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Over 6.5 @ 2.9200,,
2-Over 7.5,2.75,4.45,10,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Over 7.5 @ 4.4500,,
2-Under 2.5,2.75,6.9,18.5,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Under 2.5 @ 6.9000,,
2-Under 3.5,2.75,4,10.75,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Under 3.5 @ 4.0000,,
2-Under 4.5,2.75,2.47,6.6,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Under 4.5 @ 2.4700,,
2-Under 5.5,2.75,1.75,4.7,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Under 5.5 @ 1.7500,,
2-Under 8.5,2.75,1.08,2.87,Match Result: Fortuna Sittard @ 2.7500  |  2nd Half Corners: Under 8.5 @ 1.0800,,
1-Over 1.5,1.31,1.02,1.31,Match Result: Feyenoord Rotterdam @ 1.3100  |  2nd Half Corners: Over 1.5 @ 1.0200,,
1-Over 2.5,1.31,1.08,1.4,Match Result: Feyenoord Rotterdam @ 1.3100  |  2nd Half Corners: Over 2.5 @ 1.0800,,
1-Over 3.5,1.31,1.23,1.62,Match Result: Feyenoord Rotterdam @ 1.3100  |  2nd Half Corners: Over 3.5 @ 1.2300,,
1-Under 1.5,1.31,11,14,Match Result: Feyenoord Rotterdam @ 1.3100  |  2nd Half Corners: Under 1.5 @ 11.0000,,
1-Under 4.5,1.31,2.42,2.9,Match Result: Feyenoord Rotterdam @ 1.3100  |  2nd Half Corners: Under 4.5 @ 2.4200,,
1-Under 5.5,1.31,1.72,2.1,Match Result: Feyenoord Rotterdam @ 1.3100  |  2nd Half Corners: Under 5.5 @ 1.7200,,
1-Under 8.5,1.31,1.08,1.39,Match Result: Feyenoord Rotterdam @ 1.3100  |  2nd Half Corners: Under 8.5 @ 1.0800,,
1-Under 9.5,1.31,1.03,1.32,Match Result: Feyenoord Rotterdam @ 1.3100  |  2nd Half Corners: Under 9.5 @ 1.0300,,
2-Under 1.5,9.25,11,110,Match Result: Excelsior Rotterdam @ 9.2500  |  2nd Half Corners: Under 1.5 @ 11.0000,,
2-Under 2.5,9.25,6.8,65,Match Result: Excelsior Rotterdam @ 9.2500  |  2nd Half Corners: Under 2.5 @ 6.8000,,
X-Over 4.5,5.7,1.52,7.8,Match Result: Draw @ 5.7000  |  2nd Half Corners: Over 4.5 @ 1.5200,,
X-Over 7.5,5.7,4.5,21,Match Result: Draw @ 5.7000  |  2nd Half Corners: Over 7.5 @ 4.5000,,
X-Under 1.5,5.7,11,80,Match Result: Draw @ 5.7000  |  2nd Half Corners: Under 1.5 @ 11.0000,,
1-Over 2.5,1.75,1.09,1.87,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Over 2.5 @ 1.0900,,
1-Over 3.5,1.75,1.24,2.15,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Over 3.5 @ 1.2400,,
1-Over 4.5,1.75,1.52,2.7,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Over 4.5 @ 1.5200,,
1-Over 6.5,1.75,3,5.4,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Over 6.5 @ 3.0000,,
1-Over 8.5,1.75,7,12,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Over 8.5 @ 7.0000,,
1-Over 9.5,1.75,9.75,18,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Over 9.5 @ 9.7500,,
1-Under 3.5,1.75,3.8,5.8,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Under 3.5 @ 3.8000,,
1-Under 4.5,1.75,2.42,3.8,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Under 4.5 @ 2.4200,,
1-Under 6.5,1.75,1.36,2.22,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Under 6.5 @ 1.3600,,
1-Under 7.5,1.75,1.17,1.95,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Under 7.5 @ 1.1700,,
1-Under 8.5,1.75,1.08,1.82,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Under 8.5 @ 1.0800,,
1-Under 9.5,1.75,1.03,1.75,Match Result: AFC Ajax @ 1.7500  |  2nd Half Corners: Under 9.5 @ 1.0300,,
X-Over 2.5,4.1,1.09,4.35,Match Result: Draw @ 4.1000  |  2nd Half Corners: Over 2.5 @ 1.0900,,
X-Over 3.5,4.1,1.24,4.9,Match Result: Draw @ 4.1000  |  2nd Half Corners: Over 3.5 @ 1.2400,,
X-Over 4.5,4.1,1.52,6,Match Result: Draw @ 4.1000  |  2nd Half Corners: Over 4.5 @ 1.5200,,
X-Over 5.5,4.1,2.07,8.25,Match Result: Draw @ 4.1000  |  2nd Half Corners: Over 5.5 @ 2.0700,,
X-Over 6.5,4.1,3,11.75,Match Result: Draw @ 4.1000  |  2nd Half Corners: Over 6.5 @ 3.0000,,
X-Under 4.5,4.1,2.42,9.75,Match Result: Draw @ 4.1000  |  2nd Half Corners: Under 4.5 @ 2.4200,,
X-Under 5.5,4.1,1.7,6.7,Match Result: Draw @ 4.1000  |  2nd Half Corners: Under 5.5 @ 1.7000,,
2-Over 2.5,4.25,1.09,4.25,Match Result: Sparta Rotterdam @ 4.2500  |  2nd Half Corners: Over 2.5 @ 1.0900,,
2-Over 4.5,4.25,1.52,5.5,Match Result: Sparta Rotterdam @ 4.2500  |  2nd Half Corners: Over 4.5 @ 1.5200,,
2-Under 7.5,4.25,1.17,4.65,Match Result: Sparta Rotterdam @ 4.2500  |  2nd Half Corners: Under 7.5 @ 1.1700,,
X-Over 9.5,4.1,9.75,35,Match Result: Draw @ 4.1000  |  2nd Half Corners: Over 9.5 @ 9.7500,,
X-Under 8.5,4.1,1.08,4.4,Match Result: Draw @ 4.1000  |  2nd Half Corners: Under 8.5 @ 1.0800,,
X-Under 9.5,4.1,1.03,4.15,Match Result: Draw @ 4.1000  |  2nd Half Corners: Under 9.5 @ 1.0300,,
1-Over 1.5,1.7,1.02,1.7,Match Result: SC Heerenveen @ 1.7000  |  2nd Half Corners: Over 1.5 @ 1.0200,,
1-Over 2.5,1.7,1.08,1.78,Match Result: SC Heerenveen @ 1.7000  |  2nd Half Corners: Over 2.5 @ 1.0800,,
1-Over 3.5,1.7,1.23,2.05,Match Result: SC Heerenveen @ 1.7000  |  2nd Half Corners: Over 3.5 @ 1.2300,,
1-Over 5.5,1.7,2.02,3.4,Match Result: SC Heerenveen @ 1.7000  |  2nd Half Corners: Over 5.5 @ 2.0200,,
1-Over 6.5,1.7,2.95,5.2,Match Result: SC Heerenveen @ 1.7000  |  2nd Half Corners: Over 6.5 @ 2.9500,,
1-Over 7.5,1.7,4.5,7.6,Match Result: SC Heerenveen @ 1.7000  |  2nd Half Corners: Over 7.5 @ 4.5000,,
1-Under 2.5,1.7,6.8,9.75,Match Result: SC Heerenveen @ 1.7000  |  2nd Half Corners: Under 2.5 @ 6.8000,,
1-Under 4.5,1.7,2.45,3.8,Match Result: SC Heerenveen @ 1.7000  |  2nd Half Corners: Under 4.5 @ 2.4500,,
1-Under 6.5,1.7,1.37,2.18,Match Result: SC Heerenveen @ 1.7000  |  2nd Half Corners: Under 6.5 @ 1.3700,,
1-Under 8.5,1.7,1.08,1.75,Match Result: SC Heerenveen @ 1.7000  |  2nd Half Corners: Under 8.5 @ 1.0800,,
X-Over 1.5,4.4,1.02,4.6,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 1.5 @ 1.0200,,
X-Over 2.5,4.4,1.08,4.8,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 2.5 @ 1.0800,,
X-Over 3.5,4.4,1.23,5.4,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 3.5 @ 1.2300,,
X-Over 5.5,4.4,2.02,8.75,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 5.5 @ 2.0200,,
X-Under 2.5,4.4,6.8,32,Match Result: Draw @ 4.4000  |  2nd Half Corners: Under 2.5 @ 6.8000,,
X-Under 4.5,4.4,2.45,11.5,Match Result: Draw @ 4.4000  |  2nd Half Corners: Under 4.5 @ 2.4500,,
2-Over 3.5,4.3,1.23,4.55,Match Result: SC Telstar @ 4.3000  |  2nd Half Corners: Over 3.5 @ 1.2300,,
2-Over 4.5,4.3,1.5,5.5,Match Result: SC Telstar @ 4.3000  |  2nd Half Corners: Over 4.5 @ 1.5000,,
X-Over 7.5,4.4,4.5,19.5,Match Result: Draw @ 4.4000  |  2nd Half Corners: Over 7.5 @ 4.5000,,
X-Under 6.5,4.4,1.37,6.2,Match Result: Draw @ 4.4000  |  2nd Half Corners: Under 6.5 @ 1.3700,,
1-Over 5.5,2.22,2.25,4.85,Match Result: PEC Zwolle @ 2.2200  |  2nd Half Corners: Over 5.5 @ 2.2500,,
1-Under 5.5,2.22,1.6,3.3,Match Result: PEC Zwolle @ 2.2200  |  2nd Half Corners: Under 5.5 @ 1.6000,,
1-Over 6.5,2.02,3.5,6.8,Match Result: Feyenoord Rotterdam @ 2.0200  |  2nd Half Corners: Over 6.5 @ 3.5000,,
1-Under 6.5,2.02,1.27,2.45,Match Result: Feyenoord Rotterdam @ 2.0200  |  2nd Half Corners: Under 6.5 @ 1.2700,,
1-Over 3.5,2.65,1.22,2.95,Match Result: Heracles Almelo @ 2.6500  |  2nd Half Corners: Over 3.5 @ 1.2200,,
1-Under 5.5,2.65,1.75,4.2,Match Result: Heracles Almelo @ 2.6500  |  2nd Half Corners: Under 5.5 @ 1.7500,,
1-Under 7.5,2.65,1.18,2.85,Match Result: Heracles Almelo @ 2.6500  |  2nd Half Corners: Under 7.5 @ 1.1800,,
1-Over 1.5,2.2,1.025,2.2,Match Result: Go Ahead Eagles @ 2.2000  |  2nd Half Corners: Over 1.5 @ 1.0250,,
1-Over 2.5,2.2,1.09,2.25,Match Result: Go Ahead Eagles @ 2.2000  |  2nd Half Corners: Over 2.5 @ 1.0900,,
1-Over 4.5,2.2,1.57,3.25,Match Result: Go Ahead Eagles @ 2.2000  |  2nd Half Corners: Over 4.5 @ 1.5700,,
1-Over 5.5,2.2,2.15,4.5,Match Result: Go Ahead Eagles @ 2.2000  |  2nd Half Corners: Over 5.5 @ 2.1500,,
2-Over 7.5,3.15,5,13.5,Match Result: NAC Breda @ 3.1500  |  2nd Half Corners: Over 7.5 @ 5.0000,,
2-Under 7.5,3.15,1.15,3.45,Match Result: NAC Breda @ 3.1500  |  2nd Half Corners: Under 7.5 @ 1.1500,,
X-Over 7.5,3.6,5,19,Match Result: Draw @ 3.6000  |  2nd Half Corners: Over 7.5 @ 5.0000,,
X-Under 8.5,3.6,1.07,3.95,Match Result: Draw @ 3.6000  |  2nd Half Corners: Under 8.5 @ 1.0700,,
2-Over 5.5,1.47,1.95,2.67,Match Result: PSV Eindhoven @ 1.4700  |  2nd Half Corners: Over 5.5 @ 1.9500,,
2-Under 5.5,1.47,1.8,2.65,Match Result: PSV Eindhoven @ 1.4700  |  2nd Half Corners: Under 5.5 @ 1.8000,,
1-Over 1.5,2.22,1.03,2.22,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Over 1.5 @ 1.0300,,
1-Over 3.5,2.22,1.29,2.77,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Over 3.5 @ 1.2900,,
1-Over 4.5,2.22,1.65,3.55,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Over 4.5 @ 1.6500,,
1-Over 5.5,2.22,2.32,5,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Over 5.5 @ 2.3200,,
1-Over 6.5,2.22,3.5,7.5,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Over 6.5 @ 3.5000,,
1-Over 8.5,2.22,8,16,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Over 8.5 @ 8.0000,,
1-Over 9.5,2.22,11,22,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Over 9.5 @ 11.0000,,
1-Under 1.5,2.22,10.25,21,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Under 1.5 @ 10.2500,,
1-Under 4.5,2.22,2.15,4.3,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Under 4.5 @ 2.1500,,
1-Under 5.5,2.22,1.57,3.2,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Under 5.5 @ 1.5700,,
1-Under 6.5,2.22,1.28,2.65,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Under 6.5 @ 1.2800,,
1-Under 7.5,2.22,1.13,2.35,Match Result: KRC Genk @ 2.2200  |  2nd Half Corners: Under 7.5 @ 1.1300,,
2-Over 1.5,3.1,1.03,3.1,Match Result: Sint-Truidense VV @ 3.1000  |  2nd Half Corners: Over 1.5 @ 1.0300,,
2-Over 2.5,3.1,1.11,3.25,Match Result: Sint-Truidense VV @ 3.1000  |  2nd Half Corners: Over 2.5 @ 1.1100,,
X-Over 2.5,3.65,1.11,4.1,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 2.5 @ 1.1100,,
X-Over 3.5,3.65,1.29,4.8,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 3.5 @ 1.2900,,
X-Over 5.5,3.65,2.32,8.25,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 5.5 @ 2.3200,,
X-Over 9.5,3.65,11,37,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 9.5 @ 11.0000,,
X-Under 4.5,3.65,2.15,7.8,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 4.5 @ 2.1500,,
X-Under 7.5,3.65,1.13,4.2,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 7.5 @ 1.1300,,
X-Under 8.5,3.65,1.06,3.95,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 8.5 @ 1.0600,,
X-Under 9.5,3.65,1.02,3.8,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 9.5 @ 1.0200,,
2-Over 4.5,3.1,1.65,4.65,Match Result: Sint-Truidense VV @ 3.1000  |  2nd Half Corners: Over 4.5 @ 1.6500,,
2-Over 9.5,3.1,11,25,Match Result: Sint-Truidense VV @ 3.1000  |  2nd Half Corners: Over 9.5 @ 11.0000,,
2-Under 3.5,3.1,3.35,9.75,Match Result: Sint-Truidense VV @ 3.1000  |  2nd Half Corners: Under 3.5 @ 3.3500,,
1-Over 1.5,1.3,1.03,1.33,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Over 1.5 @ 1.0300,,
1-Over 2.5,1.3,1.13,1.47,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Over 2.5 @ 1.1300,,
1-Over 3.5,1.3,1.33,1.75,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Over 3.5 @ 1.3300,,
1-Over 4.5,1.3,1.72,2.32,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Over 4.5 @ 1.7200,,
1-Under 1.5,1.3,9.75,11.25,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Under 1.5 @ 9.7500,,
1-Under 2.5,1.3,5.4,6.4,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Under 2.5 @ 5.4000,,
1-Under 3.5,1.3,3.15,3.75,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Under 3.5 @ 3.1500,,
1-Under 4.5,1.3,2.05,2.5,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Under 4.5 @ 2.0500,,
1-Over 5.5,1.3,2.45,3.35,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Over 5.5 @ 2.4500,,
1-Over 6.5,1.3,3.75,5.2,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Over 6.5 @ 3.7500,,
1-Over 8.5,1.3,8.5,12,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Over 8.5 @ 8.5000,,
1-Over 9.5,1.3,11.25,15.5,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Over 9.5 @ 11.2500,,
1-Under 5.5,1.3,1.52,1.88,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Under 5.5 @ 1.5200,,
1-Under 6.5,1.3,1.24,1.55,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Under 6.5 @ 1.2400,,
1-Under 7.5,1.3,1.11,1.4,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Under 7.5 @ 1.1100,,
1-Under 8.5,1.3,1.05,1.34,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Under 8.5 @ 1.0500,,
1-Under 9.5,1.3,1.02,1.31,Match Result: Union Saint-Gilloise @ 1.3000  |  2nd Half Corners: Under 9.5 @ 1.0200,,
2-Over 2.5,11.75,1.13,11.75,Match Result: FCV Dender EH @ 11.7500  |  2nd Half Corners: Over 2.5 @ 1.1300,,
2-Over 6.5,11.75,3.75,28,Match Result: FCV Dender EH @ 11.7500  |  2nd Half Corners: Over 6.5 @ 3.7500,,
2-Under 1.5,11.75,9.75,120,Match Result: FCV Dender EH @ 11.7500  |  2nd Half Corners: Under 1.5 @ 9.7500,,
2-Under 2.5,11.75,5.4,75,Match Result: FCV Dender EH @ 11.7500  |  2nd Half Corners: Under 2.5 @ 5.4000,,
2-Under 6.5,11.75,1.24,15,Match Result: FCV Dender EH @ 11.7500  |  2nd Half Corners: Under 6.5 @ 1.2400,,
X-Over 1.5,5.1,1.03,5.1,Match Result: Draw @ 5.1000  |  2nd Half Corners: Over 1.5 @ 1.0300,,
X-Over 3.5,5.1,1.33,6.3,Match Result: Draw @ 5.1000  |  2nd Half Corners: Over 3.5 @ 1.3300,,
X-Over 4.5,5.1,1.72,7.6,Match Result: Draw @ 5.1000  |  2nd Half Corners: Over 4.5 @ 1.7200,,
